Date,Time,Open,High,Low,Close,Tick volume
2025.02.01,04:30:00,1.03749,1.038,1.03749,1.03783,1112
2025.02.01,04:45:00,1.03785,1.03817,1.03626,1.03734,2947
2025.02.01,05:00:00,1.03735,1.0387,1.03496,1.03521,3881
2025.02.01,05:15:00,1.03524,1.0369,1.03524,1.03662,1652
2025.02.01,05:30:00,1.03663,1.03667,1.03565,1.03596,1160
2025.02.01,05:45:00,1.03596,1.03631,1.03563,1.03602,1164
2025.02.03,06:00:00,1.02327,1.02567,1.02324,1.02543,890
2025.02.03,06:15:00,1.02542,1.02554,1.02495,1.02509,463
2025.02.03,06:30:00,1.0251,1.02534,1.0246,1.02533,778
2025.02.03,06:45:00,1.02534,1.02572,1.02483,1.02508,709
2025.02.03,07:00:00,1.02509,1.02698,1.02344,1.02479,3477
2025.02.03,07:15:00,1.02474,1.02571,1.02347,1.02406,2861
2025.02.03,07:30:00,1.02413,1.0254,1.02359,1.02471,2244
2025.02.03,07:45:00,1.02472,1.02577,1.02447,1.02467,1658
2025.02.03,08:00:00,1.02467,1.02671,1.0243,1.02568,2308
2025.02.03,08:15:00,1.02567,1.02578,1.02103,1.02365,4469
2025.02.03,08:30:00,1.02368,1.02436,1.02263,1.02287,2685
2025.02.03,08:45:00,1.02286,1.02389,1.02197,1.02316,2728
2025.02.03,09:00:00,1.02317,1.02382,1.02217,1.02349,2835
2025.02.03,09:15:00,1.02349,1.02519,1.0233,1.02481,2228
2025.02.03,09:30:00,1.02481,1.0252,1.02414,1.02463,1904
2025.02.03,09:45:00,1.02461,1.02468,1.02358,1.02375,1593
2025.02.03,10:00:00,1.02376,1.02377,1.02228,1.02289,2331
2025.02.03,10:15:00,1.02286,1.02349,1.02265,1.02311,1754
2025.02.03,10:30:00,1.02312,1.02313,1.02236,1.02271,1694
2025.02.03,10:45:00,1.02272,1.023,1.02207,1.02234,1575
2025.02.03,11:00:00,1.02235,1.02247,1.02152,1.02152,1103
2025.02.03,11:15:00,1.02152,1.022,1.0215,1.02191,1258
2025.02.03,11:30:00,1.02191,1.02197,1.0212,1.02147,1268
2025.02.03,11:45:00,1.02148,1.02238,1.0214,1.02211,1229
2025.02.03,12:00:00,1.02211,1.02394,1.02203,1.02314,3009
2025.02.03,12:15:00,1.02314,1.02314,1.02221,1.02238,1276
2025.02.03,12:30:00,1.0224,1.0227,1.02218,1.02237,1472
2025.02.03,12:45:00,1.02236,1.02281,1.02213,1.02264,1162
2025.02.03,13:00:00,1.02266,1.02354,1.02255,1.02338,1264
2025.02.03,13:15:00,1.0234,1.02397,1.02334,1.02384,1259
2025.02.03,13:30:00,1.02384,1.0241,1.02361,1.02364,983
2025.02.03,13:45:00,1.02364,1.02432,1.0236,1.02402,1196
2025.02.03,14:00:00,1.024,1.02479,1.02394,1.02473,1325
2025.02.03,14:15:00,1.02473,1.0249,1.02437,1.02459,1219
2025.02.03,14:30:00,1.0246,1.02515,1.0245,1.02474,1187
2025.02.03,14:45:00,1.02474,1.02509,1.02414,1.02428,1432
2025.02.03,15:00:00,1.02428,1.02491,1.02341,1.02433,2092
2025.02.03,15:15:00,1.02434,1.02443,1.02273,1.02329,1832
2025.02.03,15:30:00,1.02326,1.02344,1.02227,1.02286,1661
2025.02.03,15:45:00,1.02286,1.02413,1.02217,1.02247,2223
2025.02.03,16:00:00,1.02248,1.02274,1.02126,1.02235,2918
2025.02.03,16:15:00,1.02235,1.02439,1.02207,1.02428,2402
2025.02.03,16:30:00,1.02427,1.0251,1.02371,1.02439,2190
2025.02.03,16:45:00,1.02438,1.02488,1.02397,1.02433,1727
2025.02.03,17:00:00,1.02433,1.02509,1.02413,1.02494,1742
2025.02.03,17:15:00,1.02493,1.02513,1.02408,1.02509,1478
2025.02.03,17:30:00,1.0251,1.02543,1.0241,1.02415,1309
2025.02.03,17:45:00,1.02412,1.02412,1.02255,1.02303,1537
2025.02.03,18:00:00,1.02304,1.02411,1.02298,1.02397,1405
2025.02.03,18:15:00,1.024,1.02431,1.02323,1.02369,1101
2025.02.03,18:30:00,1.02371,1.02413,1.02361,1.02387,1165
2025.02.03,18:45:00,1.02391,1.02442,1.02389,1.02435,1239
2025.02.03,19:00:00,1.02434,1.02496,1.02419,1.02467,1565
2025.02.03,19:15:00,1.0247,1.0248,1.02392,1.02392,936
2025.02.03,19:30:00,1.0239,1.0249,1.02362,1.02489,1114
2025.02.03,19:45:00,1.02488,1.02557,1.02473,1.02522,1322
2025.02.03,20:00:00,1.02521,1.02541,1.02514,1.02535,1567
2025.02.03,20:15:00,1.02538,1.0275,1.02532,1.02711,3781
2025.02.03,20:30:00,1.02713,1.02778,1.02657,1.02683,2384
2025.02.03,20:45:00,1.02685,1.02688,1.02534,1.02576,2523
2025.02.03,21:00:00,1.02574,1.02874,1.02574,1.02774,4258
2025.02.03,21:15:00,1.02774,1.02809,1.0269,1.027,2636
2025.02.03,21:30:00,1.027,1.02706,1.02592,1.02616,2297
2025.02.03,21:45:00,1.02616,1.02652,1.02598,1.02638,1901
2025.02.03,22:00:00,1.02636,1.02641,1.02518,1.02613,2125
2025.02.03,22:15:00,1.02613,1.02657,1.02553,1.02602,2007
2025.02.03,22:30:00,1.02605,1.02638,1.02529,1.02588,2601
2025.02.03,22:45:00,1.02587,1.02596,1.02471,1.02503,2472
2025.02.03,23:00:00,1.02501,1.02595,1.02434,1.02549,3694
2025.02.03,23:15:00,1.02551,1.03207,1.02537,1.03015,6526
2025.02.03,23:30:00,1.03019,1.03351,1.02974,1.03276,7097
2025.02.03,23:45:00,1.03274,1.0328,1.0308,1.03161,5603
2025.02.04,00:00:00,1.03162,1.03211,1.02947,1.03172,6246
2025.02.04,00:15:00,1.03173,1.03212,1.03009,1.03041,3258
2025.02.04,00:30:00,1.0304,1.03116,1.03018,1.03035,2883
2025.02.04,00:45:00,1.03034,1.03051,1.02726,1.02757,3808
2025.02.04,01:00:00,1.02759,1.02884,1.02714,1.02825,3740
2025.02.04,01:15:00,1.02825,1.02875,1.02766,1.02855,2536
2025.02.04,01:30:00,1.02856,1.0289,1.02807,1.02841,2277
2025.02.04,01:45:00,1.02841,1.03027,1.02715,1.02792,3609
2025.02.04,02:00:00,1.02793,1.02873,1.02699,1.02823,3995
2025.02.04,02:15:00,1.02825,1.02871,1.02783,1.02794,2260
2025.02.04,02:30:00,1.02795,1.02817,1.02735,1.02771,1748
2025.02.04,02:45:00,1.0277,1.028,1.02745,1.02783,1443
2025.02.04,03:00:00,1.02782,1.02909,1.02782,1.02907,1207
2025.02.04,03:15:00,1.02908,1.02968,1.02899,1.02922,1256
2025.02.04,03:30:00,1.02921,1.02938,1.02859,1.0287,1258
2025.02.04,03:45:00,1.02868,1.029,1.0285,1.02851,988
2025.02.04,04:00:00,1.02844,1.0293,1.02826,1.02916,782
2025.02.04,04:15:00,1.02915,1.02964,1.02914,1.02952,746
2025.02.04,04:30:00,1.02951,1.02991,1.02945,1.02965,847
2025.02.04,04:45:00,1.02966,1.02985,1.02931,1.02951,979
2025.02.04,05:00:00,1.02952,1.02955,1.02926,1.02936,670
2025.02.04,05:15:00,1.02936,1.03118,1.02933,1.03073,1652
2025.02.04,05:30:00,1.03073,1.03494,1.0306,1.0338,3080
2025.02.04,05:45:00,1.0338,1.03497,1.03322,1.03425,2395
2025.02.04,06:00:00,1.03423,1.03423,1.03302,1.03309,728
2025.02.04,06:15:00,1.03309,1.03459,1.03296,1.03457,640
2025.02.04,06:30:00,1.03457,1.03457,1.0341,1.03427,178
2025.02.04,06:45:00,1.03429,1.03432,1.03406,1.0341,119
2025.02.04,07:00:00,1.03413,1.03503,1.03406,1.03455,1252
2025.02.04,07:15:00,1.03454,1.03456,1.03365,1.03377,766
2025.02.04,07:30:00,1.03379,1.03379,1.03312,1.0332,758
2025.02.04,07:45:00,1.0332,1.03324,1.03262,1.03279,632
2025.02.04,08:00:00,1.03279,1.03309,1.03209,1.03221,740
2025.02.04,08:15:00,1.03221,1.03247,1.03212,1.03229,512
2025.02.04,08:30:00,1.03228,1.03234,1.03173,1.03197,512
2025.02.04,08:45:00,1.03196,1.03201,1.0316,1.03177,791
2025.02.04,09:00:00,1.03175,1.03178,1.03105,1.03116,1093
2025.02.04,09:15:00,1.03119,1.03165,1.03083,1.03153,1345
2025.02.04,09:30:00,1.03155,1.03179,1.03099,1.03169,1255
2025.02.04,09:45:00,1.03168,1.03224,1.03163,1.03218,1148
2025.02.04,10:00:00,1.03216,1.03229,1.03187,1.03215,1035
2025.02.04,10:15:00,1.03215,1.03215,1.03164,1.03179,866
2025.02.04,10:30:00,1.03178,1.03199,1.03165,1.03176,983
2025.02.04,10:45:00,1.03178,1.03238,1.03178,1.03218,1312
2025.02.04,11:00:00,1.03218,1.03238,1.03201,1.03209,1087
2025.02.04,11:15:00,1.03209,1.03215,1.03179,1.03192,821
2025.02.04,11:30:00,1.03194,1.03194,1.03115,1.03124,907
2025.02.04,11:45:00,1.03128,1.03158,1.0312,1.03146,1049
2025.02.04,12:00:00,1.03148,1.0315,1.0311,1.03139,755
2025.02.04,12:15:00,1.0314,1.03149,1.03122,1.03135,867
2025.02.04,12:30:00,1.03135,1.03137,1.03102,1.03131,568
2025.02.04,12:45:00,1.0313,1.03132,1.03057,1.03057,1090
2025.02.04,13:00:00,1.03056,1.03057,1.02721,1.02789,4013
2025.02.04,13:15:00,1.02789,1.02869,1.02761,1.0286,2961
2025.02.04,13:30:00,1.02859,1.02944,1.02856,1.02932,1797
2025.02.04,13:45:00,1.02934,1.02973,1.02912,1.02929,1244
2025.02.04,14:00:00,1.0293,1.02979,1.02923,1.02967,845
2025.02.04,14:15:00,1.02965,1.02976,1.0294,1.02947,935
2025.02.04,14:30:00,1.02947,1.02966,1.0292,1.02945,949
2025.02.04,14:45:00,1.02943,1.03074,1.02942,1.03065,1051
2025.02.04,15:00:00,1.03064,1.03067,1.02997,1.03048,1075
2025.02.04,15:15:00,1.03047,1.03087,1.03043,1.03066,976
2025.02.04,15:30:00,1.03068,1.03168,1.03066,1.03156,1069
2025.02.04,15:45:00,1.03156,1.03171,1.03097,1.0311,1126
2025.02.04,16:00:00,1.03111,1.03197,1.03087,1.03197,2085
2025.02.04,16:15:00,1.03197,1.03331,1.03182,1.03315,2264
2025.02.04,16:30:00,1.03312,1.03315,1.03236,1.03299,1753
2025.02.04,16:45:00,1.03299,1.03351,1.03234,1.03342,1722
2025.02.04,17:00:00,1.03341,1.03453,1.0332,1.03419,1573
2025.02.04,17:15:00,1.03418,1.03475,1.03404,1.03473,1343
2025.02.04,17:30:00,1.0347,1.03494,1.03409,1.03424,1324
2025.02.04,17:45:00,1.03422,1.03461,1.03381,1.03385,1492
2025.02.04,18:00:00,1.03383,1.03432,1.03366,1.03416,1095
2025.02.04,18:15:00,1.03414,1.03414,1.03349,1.03358,1025
2025.02.04,18:30:00,1.03357,1.03357,1.03251,1.03301,1391
2025.02.04,18:45:00,1.03299,1.03358,1.03287,1.03348,966
2025.02.04,19:00:00,1.03349,1.03351,1.03248,1.03256,957
2025.02.04,19:15:00,1.03255,1.03273,1.03228,1.03247,948
2025.02.04,19:30:00,1.03245,1.03268,1.03222,1.03258,926
2025.02.04,19:45:00,1.03258,1.03274,1.03219,1.03221,1060
2025.02.04,20:00:00,1.0322,1.03238,1.03201,1.03208,1191
2025.02.04,20:15:00,1.03209,1.03254,1.03203,1.03249,1282
2025.02.04,20:30:00,1.03249,1.03281,1.03225,1.03258,1278
2025.02.04,20:45:00,1.0326,1.03283,1.03241,1.03251,1328
2025.02.04,21:00:00,1.0325,1.03385,1.03236,1.03357,1256
2025.02.04,21:15:00,1.0336,1.03393,1.03315,1.03338,1340
2025.02.04,21:30:00,1.03338,1.0337,1.03296,1.0337,1263
2025.02.04,21:45:00,1.03369,1.03403,1.03317,1.03403,1465
2025.02.04,22:00:00,1.03404,1.03558,1.03399,1.03533,1695
2025.02.04,22:15:00,1.03533,1.03593,1.03458,1.03495,1664
2025.02.04,22:30:00,1.03494,1.03519,1.03433,1.03512,2135
2025.02.04,22:45:00,1.0351,1.03661,1.0349,1.03594,1781
2025.02.04,23:00:00,1.03592,1.03773,1.03576,1.03584,4547
2025.02.04,23:15:00,1.03588,1.03775,1.03588,1.03707,3007
2025.02.04,23:30:00,1.03707,1.03845,1.03684,1.03791,2261
2025.02.04,23:45:00,1.03788,1.03857,1.03758,1.03799,1923
2025.02.05,00:00:00,1.038,1.03857,1.0376,1.0376,2231
2025.02.05,00:15:00,1.03762,1.03814,1.03731,1.03782,1826
2025.02.05,00:30:00,1.03784,1.03851,1.03747,1.0382,1584
2025.02.05,00:45:00,1.03823,1.03872,1.03776,1.03781,1606
2025.02.05,01:00:00,1.03782,1.03787,1.03725,1.03726,1346
2025.02.05,01:15:00,1.03725,1.03775,1.03658,1.03721,2405
2025.02.05,01:30:00,1.03722,1.03746,1.03656,1.03727,1487
2025.02.05,01:45:00,1.03729,1.0378,1.03703,1.03765,1206
2025.02.05,02:00:00,1.03765,1.03809,1.03742,1.03801,1218
2025.02.05,02:15:00,1.03801,1.03833,1.0379,1.03796,762
2025.02.05,02:30:00,1.03797,1.0386,1.03794,1.03852,693
2025.02.05,02:45:00,1.03853,1.0386,1.03808,1.03808,591
2025.02.05,03:00:00,1.03812,1.03823,1.03788,1.03811,552
2025.02.05,03:15:00,1.03812,1.03818,1.03769,1.038,764
2025.02.05,03:30:00,1.03801,1.03849,1.03786,1.03807,654
2025.02.05,03:45:00,1.03806,1.03852,1.03791,1.03816,990
2025.02.05,04:00:00,1.03817,1.03843,1.0379,1.03839,785
2025.02.05,04:15:00,1.03838,1.03849,1.03804,1.03829,533
2025.02.05,04:30:00,1.03829,1.03833,1.03807,1.03827,503
2025.02.05,04:45:00,1.03826,1.03857,1.03814,1.03852,709
2025.02.05,05:00:00,1.03851,1.03874,1.03818,1.0383,462
2025.02.05,05:15:00,1.03829,1.0383,1.03777,1.03783,253
2025.02.05,05:30:00,1.03785,1.038,1.03777,1.03799,196
2025.02.05,05:45:00,1.038,1.03806,1.03777,1.03783,979
2025.02.05,06:00:00,1.03783,1.03783,1.0373,1.03777,237
2025.02.05,06:15:00,1.03779,1.03795,1.0376,1.03783,197
2025.02.05,06:30:00,1.03782,1.03796,1.03727,1.03768,324
2025.02.05,06:45:00,1.03768,1.03798,1.03768,1.0378,410
2025.02.05,07:00:00,1.0378,1.03802,1.03747,1.03783,386
2025.02.05,07:15:00,1.03782,1.03793,1.0377,1.0377,299
2025.02.05,07:30:00,1.0377,1.03793,1.03768,1.03793,300
2025.02.05,07:45:00,1.03793,1.03793,1.03707,1.03712,417
2025.02.05,08:00:00,1.03712,1.03746,1.03696,1.03723,439
2025.02.05,08:15:00,1.03725,1.03754,1.03709,1.03751,351
2025.02.05,08:30:00,1.03752,1.03817,1.03744,1.03782,813
2025.02.05,08:45:00,1.03781,1.03802,1.03743,1.03786,769
2025.02.05,09:00:00,1.03787,1.03829,1.03782,1.038,1172
2025.02.05,09:15:00,1.038,1.03864,1.03773,1.03848,1341
2025.02.05,09:30:00,1.03848,1.0385,1.03751,1.03773,1076
2025.02.05,09:45:00,1.03779,1.0378,1.0372,1.03732,1134
2025.02.05,10:00:00,1.03733,1.03834,1.03728,1.0383,1072
2025.02.05,10:15:00,1.03829,1.0384,1.03792,1.03831,1176
2025.02.05,10:30:00,1.03834,1.03839,1.03816,1.03832,998
2025.02.05,10:45:00,1.0383,1.03848,1.03823,1.03843,1042
2025.02.05,11:00:00,1.03843,1.0386,1.03808,1.03812,991
2025.02.05,11:15:00,1.03812,1.03843,1.03809,1.03839,713
2025.02.05,11:30:00,1.03839,1.03855,1.03821,1.0384,894
2025.02.05,11:45:00,1.03841,1.03844,1.03791,1.03794,564
2025.02.05,12:00:00,1.03795,1.03822,1.03786,1.03808,528
2025.02.05,12:15:00,1.03808,1.03821,1.03778,1.03781,551
2025.02.05,12:30:00,1.03783,1.03791,1.0376,1.03778,566
2025.02.05,12:45:00,1.03778,1.0379,1.03767,1.03784,510
2025.02.05,13:00:00,1.03784,1.03785,1.03737,1.0375,592
2025.02.05,13:15:00,1.0375,1.03772,1.03739,1.03745,639
2025.02.05,13:30:00,1.03745,1.03761,1.03732,1.03742,595
2025.02.05,13:45:00,1.03739,1.03777,1.03734,1.03777,888
2025.02.05,14:00:00,1.03775,1.03809,1.0374,1.03806,709
2025.02.05,14:15:00,1.03809,1.03937,1.03809,1.03931,1238
2025.02.05,14:30:00,1.03932,1.03932,1.03862,1.03866,821
2025.02.05,14:45:00,1.03868,1.0389,1.03836,1.03848,714
2025.02.05,15:00:00,1.03847,1.03906,1.03819,1.03901,974
2025.02.05,15:15:00,1.03903,1.04086,1.03903,1.0407,1749
2025.02.05,15:30:00,1.0407,1.04096,1.04014,1.04046,1173
2025.02.05,15:45:00,1.04047,1.0407,1.03978,1.04025,1437
2025.02.05,16:00:00,1.04024,1.04068,1.03993,1.04018,1859
2025.02.05,16:15:00,1.04018,1.04019,1.03929,1.03972,1781
2025.02.05,16:30:00,1.03971,1.04021,1.03899,1.04019,2037
2025.02.05,16:45:00,1.0402,1.04082,1.04009,1.04037,1594
2025.02.05,17:00:00,1.04036,1.04099,1.04033,1.04091,1654
2025.02.05,17:15:00,1.04088,1.04174,1.04077,1.04118,1582
2025.02.05,17:30:00,1.04118,1.04118,1.04037,1.04088,1400
2025.02.05,17:45:00,1.04088,1.04096,1.04014,1.04037,1188
2025.02.05,18:00:00,1.04038,1.04087,1.04017,1.04069,1243
2025.02.05,18:15:00,1.04069,1.04189,1.04067,1.0418,1213
2025.02.05,18:30:00,1.04179,1.04296,1.04161,1.0424,1668
2025.02.05,18:45:00,1.0424,1.04304,1.04221,1.0425,1592
2025.02.05,19:00:00,1.04249,1.04252,1.04165,1.04192,1248
2025.02.05,19:15:00,1.04192,1.04197,1.04137,1.04174,1249
2025.02.05,19:30:00,1.04175,1.04179,1.04114,1.04133,967
2025.02.05,19:45:00,1.04132,1.04167,1.04122,1.04147,724
2025.02.05,20:00:00,1.04144,1.04144,1.04109,1.04119,903
2025.02.05,20:15:00,1.04118,1.04164,1.04106,1.04152,1052
2025.02.05,20:30:00,1.04152,1.04177,1.04128,1.04173,1120
2025.02.05,20:45:00,1.04174,1.04218,1.04155,1.04188,1383
2025.02.05,21:00:00,1.04189,1.04256,1.04175,1.04209,1375
2025.02.05,21:15:00,1.04206,1.04208,1.04099,1.04132,2208
2025.02.05,21:30:00,1.04135,1.0418,1.04061,1.04101,2258
2025.02.05,21:45:00,1.04101,1.0411,1.04013,1.04076,1938
2025.02.05,22:00:00,1.04079,1.04217,1.0406,1.04205,2000
2025.02.05,22:15:00,1.04203,1.04233,1.04155,1.04216,1657
2025.02.05,22:30:00,1.04215,1.04238,1.0414,1.04167,1706
2025.02.05,22:45:00,1.04165,1.04261,1.04125,1.04232,2022
2025.02.05,23:00:00,1.04269,1.04424,1.04206,1.04248,3985
2025.02.05,23:15:00,1.04247,1.0431,1.04198,1.04201,2683
2025.02.05,23:30:00,1.04202,1.04213,1.04149,1.04173,2325
2025.02.05,23:45:00,1.04173,1.04248,1.04157,1.04221,3003
2025.02.06,00:00:00,1.0422,1.04245,1.04138,1.04142,2122
2025.02.06,00:15:00,1.04143,1.04204,1.04104,1.0418,1554
2025.02.06,00:30:00,1.0418,1.04245,1.04155,1.04165,1318
2025.02.06,00:45:00,1.04163,1.04183,1.04102,1.04179,1202
2025.02.06,01:00:00,1.04181,1.04241,1.04173,1.04198,820
2025.02.06,01:15:00,1.042,1.04203,1.04102,1.04128,1122
2025.02.06,01:30:00,1.04132,1.04189,1.04127,1.04178,798
2025.02.06,01:45:00,1.04177,1.04213,1.04165,1.04198,764
2025.02.06,02:00:00,1.04196,1.0421,1.0414,1.0417,638
2025.02.06,02:15:00,1.0417,1.04209,1.04166,1.04185,607
2025.02.06,02:30:00,1.04183,1.04215,1.04164,1.04194,516
2025.02.06,02:45:00,1.04195,1.04195,1.04149,1.04153,574
2025.02.06,03:00:00,1.04154,1.04166,1.04112,1.04126,729
2025.02.06,03:15:00,1.04125,1.0414,1.04095,1.04135,701
2025.02.06,03:30:00,1.04137,1.04139,1.04067,1.04074,737
2025.02.06,03:45:00,1.04074,1.04088,1.04044,1.04069,906
2025.02.06,04:00:00,1.04068,1.04069,1.04009,1.04023,690
2025.02.06,04:15:00,1.04023,1.04049,1.04017,1.04044,374
2025.02.06,04:30:00,1.04044,1.0405,1.04023,1.04037,439
2025.02.06,04:45:00,1.04035,1.04065,1.04023,1.04045,723
2025.02.06,05:00:00,1.04045,1.04066,1.04018,1.04036,441
2025.02.06,05:15:00,1.04036,1.04055,1.04027,1.04034,442
2025.02.06,05:30:00,1.04033,1.04038,1.03981,1.03985,260
2025.02.06,05:45:00,1.03984,1.04034,1.03967,1.04021,1220
2025.02.06,06:00:00,1.0402,1.04046,1.03959,1.04021,77
2025.02.06,06:15:00,1.04041,1.04045,1.04022,1.04039,86
2025.02.06,06:30:00,1.04038,1.04042,1.04012,1.04019,270
2025.02.06,06:45:00,1.04018,1.04043,1.04016,1.04041,150
2025.02.06,07:00:00,1.04039,1.04058,1.03972,1.03973,383
2025.02.06,07:15:00,1.03973,1.04039,1.03969,1.04028,332
2025.02.06,07:30:00,1.04027,1.04035,1.03976,1.03981,281
2025.02.06,07:45:00,1.03982,1.04032,1.03978,1.03985,379
2025.02.06,08:00:00,1.03985,1.04021,1.03985,1.04018,602
2025.02.06,08:15:00,1.04017,1.04018,1.03963,1.03995,362
2025.02.06,08:30:00,1.03994,1.04008,1.03976,1.03991,410
2025.02.06,08:45:00,1.03992,1.03992,1.03948,1.03973,664
2025.02.06,09:00:00,1.03973,1.03999,1.03951,1.03991,682
2025.02.06,09:15:00,1.0399,1.0402,1.03987,1.03998,744
2025.02.06,09:30:00,1.03994,1.04032,1.03992,1.04011,1182
2025.02.06,09:45:00,1.04012,1.04043,1.04004,1.04023,812
2025.02.06,10:00:00,1.04022,1.04053,1.04005,1.04007,529
2025.02.06,10:15:00,1.04007,1.04007,1.03934,1.03938,719
2025.02.06,10:30:00,1.03939,1.03943,1.03908,1.03931,661
2025.02.06,10:45:00,1.03931,1.03971,1.03918,1.03949,786
2025.02.06,11:00:00,1.03949,1.03961,1.03919,1.03934,533
2025.02.06,11:15:00,1.03934,1.03947,1.03922,1.03934,412
2025.02.06,11:30:00,1.03933,1.03949,1.03912,1.03912,380
2025.02.06,11:45:00,1.03909,1.03923,1.03895,1.03918,422
2025.02.06,12:00:00,1.03918,1.03924,1.03903,1.03919,425
2025.02.06,12:15:00,1.0392,1.03937,1.03914,1.03917,357
2025.02.06,12:30:00,1.03917,1.03923,1.03876,1.0388,423
2025.02.06,12:45:00,1.03877,1.03878,1.03852,1.03869,510
2025.02.06,13:00:00,1.03868,1.03889,1.03867,1.03883,696
2025.02.06,13:15:00,1.03882,1.03901,1.03864,1.03889,602
2025.02.06,13:30:00,1.0389,1.039,1.03868,1.0388,527
2025.02.06,13:45:00,1.03879,1.03885,1.03858,1.03861,366
2025.02.06,14:00:00,1.03864,1.03874,1.03854,1.03858,622
2025.02.06,14:15:00,1.0386,1.03892,1.03859,1.0387,546
2025.02.06,14:30:00,1.0387,1.03923,1.03868,1.03915,567
2025.02.06,14:45:00,1.03915,1.03919,1.03869,1.03899,832
2025.02.06,15:00:00,1.039,1.03906,1.03847,1.03854,1034
2025.02.06,15:15:00,1.03853,1.03912,1.03842,1.03887,862
2025.02.06,15:30:00,1.03886,1.03891,1.03829,1.03845,785
2025.02.06,15:45:00,1.03844,1.03852,1.03779,1.03799,981
2025.02.06,16:00:00,1.03798,1.03808,1.03696,1.03715,1547
2025.02.06,16:15:00,1.03717,1.03726,1.03625,1.03627,1391
2025.02.06,16:30:00,1.03628,1.03654,1.03578,1.03617,1985
2025.02.06,16:45:00,1.0362,1.03654,1.03559,1.03647,1220
2025.02.06,17:00:00,1.03649,1.03677,1.03635,1.03663,874
2025.02.06,17:15:00,1.03664,1.03671,1.03561,1.03615,972
2025.02.06,17:30:00,1.03614,1.03654,1.0358,1.03612,1088
2025.02.06,17:45:00,1.03611,1.0365,1.03574,1.03592,1215
2025.02.06,18:00:00,1.03592,1.03629,1.03573,1.03598,1086
2025.02.06,18:15:00,1.03602,1.03662,1.03598,1.03642,913
2025.02.06,18:30:00,1.0364,1.03647,1.03557,1.03571,881
2025.02.06,18:45:00,1.03572,1.03627,1.03571,1.03623,735
2025.02.06,19:00:00,1.03622,1.03623,1.03578,1.03607,708
2025.02.06,19:15:00,1.03606,1.03673,1.03601,1.03671,921
2025.02.06,19:30:00,1.03671,1.03676,1.03592,1.0361,970
2025.02.06,19:45:00,1.0361,1.03651,1.03599,1.03617,1116
2025.02.06,20:00:00,1.03619,1.03639,1.03548,1.03601,2821
2025.02.06,20:15:00,1.03603,1.03611,1.03558,1.03563,1567
2025.02.06,20:30:00,1.03564,1.03632,1.03523,1.0362,1578
2025.02.06,20:45:00,1.03621,1.03625,1.03572,1.03617,1664
2025.02.06,21:00:00,1.03616,1.0363,1.03532,1.0361,1782
2025.02.06,21:15:00,1.03612,1.03612,1.03578,1.03595,1282
2025.02.06,21:30:00,1.03595,1.03673,1.03595,1.03603,2268
2025.02.06,21:45:00,1.03604,1.0361,1.03552,1.03601,1749
2025.02.06,22:00:00,1.03601,1.03676,1.03595,1.0366,1252
2025.02.06,22:15:00,1.0366,1.03675,1.03618,1.03673,1312
2025.02.06,22:30:00,1.03671,1.03744,1.03647,1.03728,1827
2025.02.06,22:45:00,1.03728,1.03746,1.03616,1.0362,1797
2025.02.06,23:00:00,1.03621,1.03732,1.0361,1.03707,1762
2025.02.06,23:15:00,1.03707,1.03762,1.03663,1.03663,1455
2025.02.06,23:30:00,1.03661,1.03682,1.03612,1.03663,1898
2025.02.06,23:45:00,1.03663,1.03714,1.03646,1.03692,2201
2025.02.07,00:00:00,1.03692,1.03748,1.03683,1.03691,1946
2025.02.07,00:15:00,1.03691,1.03759,1.03681,1.0374,1266
2025.02.07,00:30:00,1.0374,1.03762,1.03705,1.0371,1133
2025.02.07,00:45:00,1.03709,1.03726,1.03666,1.03666,1051
2025.02.07,01:00:00,1.03666,1.03759,1.03657,1.03758,1084
2025.02.07,01:15:00,1.03757,1.03796,1.03737,1.03786,758
2025.02.07,01:30:00,1.03784,1.03784,1.0373,1.03756,753
2025.02.07,01:45:00,1.03755,1.03803,1.03737,1.03791,641
2025.02.07,02:00:00,1.03789,1.03863,1.03736,1.03797,1804
2025.02.07,02:15:00,1.03797,1.03858,1.03797,1.0385,1401
2025.02.07,02:30:00,1.03849,1.03951,1.03825,1.03947,992
2025.02.07,02:45:00,1.03946,1.03964,1.03848,1.03893,1078
2025.02.07,03:00:00,1.03891,1.03912,1.03853,1.03865,686
2025.02.07,03:15:00,1.03864,1.03866,1.03839,1.03843,627
2025.02.07,03:30:00,1.03842,1.03844,1.03801,1.03825,691
2025.02.07,03:45:00,1.03824,1.03854,1.03823,1.03845,643
2025.02.07,04:00:00,1.03844,1.03906,1.03839,1.03883,591
2025.02.07,04:15:00,1.03882,1.03896,1.03851,1.03853,398
2025.02.07,04:30:00,1.03853,1.03876,1.03838,1.03862,447
2025.02.07,04:45:00,1.03861,1.03894,1.03842,1.03888,747
2025.02.07,05:00:00,1.03883,1.03891,1.03868,1.03869,543
2025.02.07,05:15:00,1.0387,1.03877,1.03841,1.03867,257
2025.02.07,05:30:00,1.03867,1.03868,1.03851,1.03852,194
2025.02.07,05:45:00,1.03853,1.03854,1.0382,1.03827,309
2025.02.07,06:00:00,1.03826,1.03853,1.03826,1.03839,74
2025.02.07,06:15:00,1.03835,1.03843,1.03831,1.03831,74
2025.02.07,06:30:00,1.03834,1.03834,1.03818,1.03818,303
